"corporate.payment...2.";"corporate.payment...4."
2010-11-16;145.96
2010-11-16;67.85
2010-11-16;195.4
2010-11-16;101.67
2010-11-16;30.27
2010-11-16;277.83
2010-11-16;90.13
2010-11-16;38.44
2010-11-16;21.24
2010-11-16;289.14
2010-11-16;174.42
2010-11-16;91.12
2010-11-16;-225.4
2010-11-16;1620.88
2010-11-16;302.73
2010-11-16;302.73
2010-11-16;74.2
2010-11-16;74.2
2010-11-16;74.2
2010-11-16;7537.11
2010-11-16;4193.35
2010-11-16;11.68
2010-11-16;17.79
2010-11-16;23.64
2010-11-16;166.11
2010-11-16;88.49
2010-11-16;88.49
2010-11-16;5576.82
2010-11-16;322.71
2010-11-16;145.46
2010-11-17;50.54
2010-11-17;3.62
2010-11-17;10.24
2010-11-17;6.2
2010-11-17;10
2010-11-17;17.2
2010-11-17;369.39
2010-11-17;127.31
2010-11-17;453.87
2010-11-17;431.17
2010-11-17;101
2010-11-17;3751.07
2010-11-17;658.78
2010-11-17;636.93
2010-11-17;658.9
2010-11-17;594
2010-11-17;21.24
2010-11-17;397.99
2010-11-17;1096.56
2010-11-17;397.99
2010-11-17;45
2010-11-17;76.02
2010-11-17;58.18
2010-11-17;571.13
2010-11-17;571.13
2010-11-17;8.24
2010-11-17;8.54
2010-11-17;1183.5
2010-11-17;1183.5
2010-11-17;613.12
2010-11-17;1133.81
2010-11-17;1133.81
2010-11-17;571.13
2010-11-17;111.86
2010-11-17;228.52
2010-11-17;228.52
2010-11-17;1183.5
2010-11-17;1204.31
2010-11-17;1204.31
2010-11-17;214.5
2010-11-17;214.5
2010-11-17;874.5
2010-11-17;874.5
2010-11-17;374.5
2010-11-17;88.77
2010-11-17;88.77
2010-11-18;4.22
2010-11-18;4.22
2010-11-18;38.44
2010-11-18;38.44
2010-11-18;40.04
2010-11-18;540.6
2010-11-18;572.78
2010-11-18;21.34
2010-11-18;132.17
2010-11-18;1681.87
2010-11-18;253
2010-11-18;74.64
2010-11-18;176.7
2010-11-18;84.55
2010-11-18;74.2
2010-11-18;21.3
2010-11-18;93.92
2010-11-18;1060.1
2010-11-18;434.37
2010-11-18;2140.61
2010-11-18;1653.6
2010-11-18;1748.9
2010-11-18;1748.9
2010-11-18;4444.38
2010-11-18;269.89
2010-11-18;79.89
2010-11-18;110.64
2010-11-18;110.64
2010-11-18;297.51
2010-11-18;339.95
2010-11-18;796.75
2010-11-18;298.52
2010-11-18;262.78
2010-11-18;64.65
2010-11-18;4.84
2010-11-18;1305.68
2010-11-19;819.6
2010-11-19;17.21
2010-11-19;177.54
2010-11-19;99.84
2010-11-19;99.84
2010-11-19;352.47
2010-11-19;110.64
2010-11-19;146.48
2010-11-19;195.24
2010-11-19;273.96
2010-11-19;59.21
2010-11-19;9.56
2010-11-19;435.62
2010-11-19;1576.45
2010-11-19;505.39
2010-11-19;352.57
2010-11-19;10134.11
2010-11-19;1050.69
2010-11-19;435.38
2010-11-19;682.98
2010-11-19;12.97
2010-11-19;50.38
2010-11-19;46.25
2010-11-19;158.05
2010-11-19;575.71
2010-11-19;256.75
2010-11-19;2230.46
2010-11-19;376.3
2010-11-20;1211.12
2010-11-20;4.12
2010-11-20;550.18
2010-11-20;236.02
2010-11-20;75.05
2010-11-20;39.09
2010-11-22;27.07
2010-11-22;47.7
2010-11-22;3.5
2010-11-22;90.74
2010-11-22;133.38
2010-11-22;35.88
2010-11-22;30.92
2010-11-22;144.1
2010-11-22;48.57
2010-11-22;8399.95
2010-11-22;8799.6
2010-11-22;557
2010-11-22;280.96
2010-11-22;24.65
2010-11-22;326.31
2010-11-22;475.13
2010-11-22;1068.5
2010-11-22;71
2010-11-22;-944.21
2010-11-22;365.7
2010-11-22;1803.62
2010-11-22;194.35
2010-11-22;6.8
2010-11-22;304.06
2010-11-22;116.74
2010-11-22;400
2010-11-22;8007.35
2010-11-22;564.73
2010-11-22;5740.01
2010-11-22;107.2
2010-11-22;309.2
2010-11-22;1080.53
2010-11-22;521.2
2010-11-22;157.5
2010-11-22;69.8
2010-11-22;69.8
2010-11-22;14829.4
2010-11-22;11484.54
2010-11-22;314.93
2010-11-22;472.39
2010-11-22;11.74
2010-11-22;14829.4
2010-11-22;1199.13
2010-11-22;18155.68
2010-11-22;2308.68
2010-11-22;18.55
2010-11-22;18.55
2010-11-22;157.79
2010-11-23;222.6
2010-11-23;745.5
2010-11-23;38.8
2010-11-23;772.57
2010-11-23;19252.19
2010-11-23;172.01
2010-11-23;172.01
2010-11-23;31.9
2010-11-23;26661.38
2010-11-23;426.69
2010-11-23;664.95
2010-11-23;657.76
2010-11-23;224.36
2010-11-23;86.33
2010-11-23;32.56
2010-11-23;779.62
2010-11-23;339.95
2010-11-23;81.08
2010-11-23;76.08
2010-11-23;76.08
2010-11-23;512.31
2010-11-23;0.48
2010-11-23;6469.32
2010-11-23;1029.6
2010-11-23;1293.11
2010-11-23;640.07
2010-11-23;1831.45
2010-11-23;1610.04
2010-11-23;565.64
2010-11-23;126.45
2010-11-23;431.58
2010-11-23;823.78
2010-11-23;5626.6
2010-11-23;2.63
2010-11-23;884.01
2010-11-23;33.44
2010-11-23;16466.25
2010-11-23;161.04
2010-11-23;881.27
2010-11-23;9512.97
2010-11-23;621.78
2010-11-23;9202.45
2010-11-23;465.08
2010-11-23;475.65
2010-11-23;286.24
2010-11-23;497.97
2010-11-23;113.08
2010-11-23;118.5
2010-11-23;256.7
2010-11-23;142.2
2010-11-23;165.9
2010-11-23;23.7
2010-11-23;81
2010-11-23;238.46
2010-11-23;60.19
2010-11-23;60.19
2010-11-23;256.7
2010-11-23;165.9
2010-11-24;3.5
2010-11-24;3.5
2010-11-24;70.04
2010-11-24;15436.07
2010-11-24;13486.26
2010-11-24;953.94
2010-11-24;329.31
2010-11-24;1232.6
2010-11-24;176.18
2010-11-24;64.07
2010-11-24;-172.01
2010-11-24;558.9
2010-11-24;3470.09
2010-11-24;741.47
2010-11-24;66.06
2010-11-24;10.05
2010-11-24;113.74
2010-11-24;4290.35
2010-11-24;16959.51
2010-11-24;727.12
2010-11-24;52.62
2010-11-24;247.94
2010-11-24;161.84
2010-11-24;1506.56
2010-11-24;35
2010-11-24;1689.23
2010-11-24;540.26
2010-11-24;135.07
2010-11-24;1112.68
2010-11-24;74.03
2010-11-24;200.73
2010-11-24;138.2
2010-11-24;4243.48
2010-11-24;4243.48
2010-11-24;325.21
2010-11-24;115.79
2010-11-24;3184.01
2010-11-24;571.08
2010-11-24;1487.08
2010-11-24;596.7
2010-11-25;1548.7
2010-11-25;97.6
2010-11-25;0
2010-11-25;65.51
2010-11-26;46.5
2010-11-29;36.15
2010-11-29;1850.8
2010-11-29;5
2010-11-29;38.62
2010-11-29;101.24
2010-11-29;103.59
2010-11-29;101.84
2010-11-29;192.03
2010-11-29;159.75
2010-11-29;440.78
2010-11-29;82.49
2010-11-29;1446.79
2010-11-29;62.86
2010-11-29;43.58
2010-11-29;6542.45
2010-11-29;75.95
2010-11-29;28.27
2010-11-29;615.43
2010-11-29;888.18
2010-11-29;34.04
2010-11-29;262.24
2010-11-29;-158.98
2010-11-29;62.78
2010-11-29;188.12
2010-11-29;-135.78
2010-11-29;186.94
2010-11-29;131.12
2010-11-29;-426.84
2010-11-29;1055.31
2010-11-29;927.06
2010-11-29;1009.89
2010-11-29;38.02
2010-11-29;567.04
2010-11-29;753.66
2010-11-29;740.94
2010-11-29;453.65
2010-11-29;-92.53
2010-11-29;8.66
2010-11-29;350.44
2010-11-29;41.09
2010-11-29;241.99
2010-11-29;960.07
2010-11-29;88.2
2010-11-30;173.1
2010-11-30;4.35
2010-11-30;3.82
2010-11-30;3.82
2010-11-30;71.11
2010-11-30;26.51
2010-11-30;210.44
2010-11-30;11.39
2010-11-30;441
2010-11-30;119.99
2010-11-30;21965.96
2010-11-30;1980.98
2010-11-30;12431.78
2010-11-30;1333.65
2010-11-30;2230.11
2010-11-30;400.68
2010-11-30;118.72
2010-11-30;1965.03
2010-11-30;33.34
2010-11-30;1223
2010-11-30;39.94
2010-11-30;-5.58
2010-11-30;5.12
2010-11-30;28.72
2010-11-30;537.55
2010-11-30;46.58
2010-11-30;100.11
2010-11-30;97.37
2010-11-30;100.18
2010-11-30;749.41
2010-11-30;5484.2
2010-11-30;389.95
2010-11-30;213.55
2010-11-30;350.89
2010-11-30;213.57
2010-11-30;235.02
2010-11-30;862.15
2010-11-30;1397.29
2010-11-30;715.5
2010-11-30;3625.2
2010-11-30;1206.49
2010-11-30;1248.55
2010-11-30;221.17
2010-11-30;180.86
2010-11-30;2097.64
2010-11-30;4558.26
2010-11-30;18097.02
2010-11-30;1259.87
2010-11-30;1098
2010-11-30;128.1
2010-11-30;286.88
2010-11-30;747.5
2010-11-30;170.2
2010-11-30;2.44
2010-11-30;2.44
2010-11-30;48.51
2010-11-30;48.51
2010-11-30;2104.36
2010-11-30;-2127.95
2010-11-30;-2127.95
2010-11-30;16.09
2010-11-30;16.09
2010-11-30;992.38
2010-11-30;417.41
2010-12-01;74.2
2010-12-01;3.82
2010-12-01;3.82
2010-12-01;42.76
2010-12-01;93.47
2010-12-01;611.33
2010-12-01;53.13
2010-12-01;624.76
2010-12-01;767.83
2010-12-01;2.28
2010-12-01;517.58
2010-12-01;27.2
2010-12-01;27.2
2010-12-01;27.2
2010-12-01;46.02
2010-12-01;73.22
2010-12-01;1477.21
2010-12-01;4501.28
2010-12-01;462.68
2010-12-01;1225.14
2010-12-01;4501.28
2010-12-01;1668.38
2010-12-01;406.85
2010-12-01;475.92
2010-12-01;86.66
2010-12-01;378.06
2010-12-01;1383.42
2010-12-01;886.69
2010-12-01;406.91
2010-12-01;152.6
2010-12-01;243.67
2010-12-01;475.18
2010-12-01;616.54
2010-12-01;826.82
2010-12-01;12.76
2010-12-01;92.54
2010-12-01;42.87
2010-12-01;42.87
2010-12-01;130.56
2010-12-01;130.56
2010-12-01;14725.96
2010-12-01;1122.55
2010-12-01;1122.55
2010-12-01;4967.01
2010-12-01;50.82
2010-12-01;162.85
2010-12-01;1967.99
2010-12-01;98.27
2010-12-01;98.27
2010-12-01;21.35
2010-12-01;954
2010-12-01;954
2010-12-01;483.36
2010-12-01;483.36
2010-12-02;582.33
2010-12-02;49.04
2010-12-02;16.35
2010-12-02;2066.83
2010-12-02;12404.7
2010-12-02;782.6
2010-12-02;26.07
2010-12-02;5626.86
2010-12-02;143.47
2010-12-02;11353.6
2010-12-02;742.98
2010-12-02;257.04
2010-12-02;644.78
2010-12-02;739.24
2010-12-02;836.03
2010-12-02;39.43
2010-12-02;20256.4
2010-12-02;1464.62
2010-12-02;23.32
2010-12-02;-169.3
2010-12-02;273.17
2010-12-02;100.66
2010-12-02;-93.47
2010-12-02;349.17
2010-12-02;783.26
2010-12-02;1175.25
2010-12-02;998.62
2010-12-02;506.85
2010-12-02;43.3
2010-12-02;179.03
2010-12-02;37.41
2010-12-02;209.75
2010-12-02;651.18
2010-12-02;219.99
2010-12-02;1318.7
2010-12-02;20.15
2010-12-02;51.94
2010-12-02;225.1
2010-12-02;657.52
2010-12-02;226.72
2010-12-02;439.91
2010-12-02;229.46
2010-12-02;209.75
2010-12-02;445.82
2010-12-02;209.75
2010-12-02;209.75
2010-12-02;419.5
2010-12-02;209.75
2010-12-02;209.75
2010-12-02;538.91
2010-12-02;472.62
2010-12-02;1117.32
2010-12-02;1113.62
2010-12-02;163.83
2010-12-02;56.16
2010-12-02;2086.12
2010-12-02;-406.85
2010-12-02;403.34
2010-12-02;403.34
2010-12-02;4860.45
2010-12-02;4860.45
2010-12-02;1057.66
2010-12-02;25738.34
2010-12-02;317.05
2010-12-02;1322.36
2010-12-02;1322.36
2010-12-02;334.96
2010-12-02;334.96
2010-12-02;470.8
2010-12-02;470.8
2010-12-02;241.68
2010-12-02;241.68
2010-12-02;1638.35
2010-12-02;954
2010-12-02;954
2010-12-02;426.76
2010-12-02;426.76
2010-12-02;112.36
2010-12-02;112.36
2010-12-02;19772.38
2010-12-02;540.87
2010-12-02;1473.21
2010-12-02;1473.21
2010-12-02;5508.56
2010-12-02;95.58
2010-12-02;95.58
2010-12-02;95.58
2010-12-02;95.58
2010-12-02;415.46
2010-12-02;415.46
2010-12-02;-123.8
2010-12-02;3738.22
2010-12-02;3738.22
2010-12-02;582.33
2010-12-02;582.33
2010-12-02;582.33
2010-12-02;1570.47
2010-12-02;1570.47
2010-12-02;95.91
2010-12-02;95.91
2010-12-02;480.49
2010-12-02;480.49
2010-12-02;786.33
2010-12-02;786.33
2010-12-02;922.94
2010-12-02;922.94
2010-12-02;234.52
2010-12-02;234.52
2010-12-02;678.93
2010-12-02;8563.69
2010-12-02;22575.42
2010-12-02;31.86
2010-12-02;331.94
2010-12-02;7370.42
2010-12-02;582.47
2010-12-02;582.47
2010-12-02;149.79
2010-12-02;1809.9
2010-12-02;1809.9
2010-12-02;1435.88
2010-12-03;51.84
2010-12-03;7.34
2010-12-03;5.28
2010-12-03;5.3
2010-12-03;35.5
2010-12-03;2803.66
2010-12-03;223.49
2010-12-03;629.25
2010-12-03;423.93
2010-12-03;212.51
2010-12-03;423.93
2010-12-03;209.75
2010-12-03;43.68
2010-12-03;2410.27
2010-12-03;827.86
2010-12-03;33.18
2010-12-03;6.51
2010-12-03;65.64
2010-12-03;10.39
2010-12-03;447.24
2010-12-03;177.7
2010-12-03;297.95
2010-12-03;981.98
2010-12-03;981.98
2010-12-03;92.92
2010-12-03;92.92
2010-12-03;50.26
2010-12-03;50.26
2010-12-03;85.54
2010-12-03;37.09
2010-12-03;37.09
2010-12-03;170.66
2010-12-03;234.21
2010-12-03;1804.82
2010-12-03;1920
2010-12-03;2180.17
2010-12-03;695.31
2010-12-03;86.68
2010-12-03;86.68
2010-12-03;449.37
2010-12-03;222.06
2010-12-03;111.03
2010-12-03;6342.73
2010-12-03;6342.73
2010-12-03;1010.16
2010-12-03;1010.16
2010-12-03;17.54
2010-12-03;17.54
2010-12-03;32.16
2010-12-03;32.16
2010-12-03;113.44
2010-12-03;113.44
2010-12-03;750.56
2010-12-03;134.4
2010-12-03;101.89
2010-12-03;87.09
2010-12-03;10618.18
2010-12-03;778.64
2010-12-03;235.74
2010-12-03;2447.45
2010-12-03;153.37
2010-12-03;141.57
2010-12-03;45.58
2010-12-03;45.58
2010-12-03;-238.15
2010-12-03;-238.15
2010-12-03;309.5
2010-12-03;503.87
2010-12-03;557.9
2010-12-03;557.9
2010-12-03;26
2010-12-03;26
2010-12-03;26
2010-12-03;26
2010-12-03;104.69
2010-12-03;537.08
2010-12-03;354.64
2010-12-04;616.25
2010-12-04;237
2010-12-04;704.88
2010-12-04;824.25
2010-12-04;7367.6
2010-12-04;9843.59
2010-12-04;1042.65
2010-12-04;275.84
2010-12-04;4571.53
2010-12-04;477.36
2010-12-04;171.44
2010-12-04;195
2010-12-04;945.36
2010-12-04;3767.24
2010-12-04;114.3
2010-12-04;2266.38
2010-12-04;17255.57
2010-12-04;1102.55
2010-12-04;2062.34
2010-12-04;1259.06
2010-12-04;1155.62
2010-12-04;949.23
2010-12-04;938.42
2010-12-04;268.51
2010-12-04;11332.86
2010-12-04;1282.6
2010-12-04;843.04
2010-12-04;116.6
2010-12-04;1275.45
2010-12-04;650.31
2010-12-04;162.18
2010-12-04;5513.01
2010-12-04;793.3
2010-12-04;278.46
2010-12-04;1164.94
2010-12-04;1641.68
2010-12-04;232.99
2010-12-04;402.38
2010-12-04;144.58
2010-12-04;108.12
2010-12-04;2300.47
2010-12-04;862.58
2010-12-04;902.33
2010-12-04;4377.59
2010-12-04;465.98
2010-12-04;556.92
2010-12-04;465.98
2010-12-04;900.3
2010-12-04;1824.53
2010-12-04;1824.53
2010-12-04;11255.08
2010-12-04;2573.48
2010-12-04;637.61
2010-12-04;4812.04
2010-12-04;1338.48
2010-12-06;244.2
2010-12-06;18.2
2010-12-06;13.72
2010-12-06;3.5
2010-12-06;58.94
2010-12-06;661.5
2010-12-06;196.87
2010-12-06;5260.83
2010-12-06;66.68
2010-12-06;1690.44
2010-12-06;0.73
2010-12-06;1299.96
2010-12-06;574.41
2010-12-06;890.43
2010-12-06;-372.48
2010-12-06;1666.61
2010-12-06;74.92
2010-12-06;244.98
2010-12-06;210.85
2010-12-06;22.92
2010-12-06;155.49
2010-12-06;55.7
2010-12-06;171.3
2010-12-06;2936.5
2010-12-06;-158.05
2010-12-06;2223.29
2010-12-06;260.4
2010-12-06;-128.1
2010-12-06;213.87
2010-12-06;318.39
2010-12-06;128.4
2010-12-06;228.57
2010-12-06;82.24
2010-12-06;29658.8
2010-12-06;2398.25
2010-12-06;94.05
2010-12-06;84.53
2010-12-06;16928.2
2010-12-06;89.94
2010-12-06;4983.75
2010-12-06;88.81
2010-12-06;88.81
2010-12-06;-128.61
2010-12-06;106.05
2010-12-06;-88.82
2010-12-06;37.96
2010-12-06;764.76
2010-12-06;89.88
2010-12-06;112.35
2010-12-06;670.8
2010-12-06;10933.42
2010-12-06;664.47
2010-12-06;339.95
2010-12-06;185.28
2010-12-06;115.44
2010-12-07;244.2
2010-12-07;5.62
2010-12-07;410.18
2010-12-07;2250.64
2010-12-07;1542.63
2010-12-07;3361.48
2010-12-07;141.04
2010-12-07;10.46
2010-12-07;58.94
2010-12-07;58.94
2010-12-07;58.94
2010-12-07;29.47
2010-12-07;58.94
2010-12-07;29.47
2010-12-07;10952.36
2010-12-07;537.99
2010-12-07;77.94
2010-12-07;89.75
2010-12-07;833.58
2010-12-07;95.35
2010-12-07;33535.33
2010-12-07;2122.64
2010-12-07;276.68
2010-12-07;176.96
2010-12-07;355.45
2010-12-07;-74.86
2010-12-07;33.95
2010-12-07;5203.64
2010-12-07;289.12
2010-12-07;3838.58
2010-12-07;215.47
2010-12-07;172
2010-12-07;552
2010-12-07;97.4
2010-12-07;88.36
2010-12-07;6641.22
2010-12-07;1411.14
2010-12-07;17.7
2010-12-07;21.24
2010-12-07;141.11
2010-12-07;160.96
2010-12-07;156.88
2010-12-07;149.83
2010-12-07;149.83
2010-12-07;144.31
2010-12-07;7911.69
2010-12-07;46.65
2010-12-07;1780.34
2010-12-07;474
2010-12-07;349.79
2010-12-07;131.5
2010-12-07;173.92
2010-12-07;173.92
2010-12-07;-199.42
2010-12-07;266.47
2010-12-07;59.36
2010-12-07;47.49
2010-12-07;399
2010-12-07;13598.45
2010-12-07;1732.5
2010-12-07;288.49
2010-12-07;827.51
2010-12-07;1592.64
2010-12-07;989.6
2010-12-07;375.48
2010-12-07;612.44
2010-12-07;612.44
2010-12-07;451.61
2010-12-07;451.61
2010-12-07;565.74
2010-12-07;565.74
2010-12-07;-911.18
2010-12-07;-911.18
2010-12-07;17
2010-12-07;17
2010-12-07;12.99
2010-12-07;12.99
2010-12-07;259.7
2010-12-07;259.7
2010-12-07;103.88
2010-12-07;103.88
2010-12-07;116.87
2010-12-07;116.87
2010-12-07;3.54
2010-12-07;3.54
2010-12-07;6224.58
2010-12-07;581.31
2010-12-07;21.15
2010-12-07;166.27
2010-12-07;17536.47
2010-12-07;9180.94
2010-12-07;2310
2010-12-07;1443.75
2010-12-07;683.68
2010-12-07;-610.88
2010-12-07;-610.88
2010-12-07;-74.69
2010-12-07;-74.69
2010-12-07;84.27
2010-12-07;1501.7
2010-12-07;495.15
2010-12-07;1203.05
2010-12-07;558.47
2010-12-07;558.47
2010-12-07;91.69
2010-12-07;91.69
2010-12-07;187.96
2010-12-07;187.96
2010-12-07;130.17
2010-12-07;130.17
2010-12-07;2529.52
2010-12-07;75
2010-12-07;637.39
2010-12-07;180.18
2010-12-07;103.39
2010-12-07;256.62
2010-12-07;1528.06
2010-12-07;113.96
2010-12-07;200.83
2010-12-08;148.4
2010-12-08;24.85
2010-12-08;41.29
2010-12-08;38.26
2010-12-08;97.76
2010-12-08;3.82
2010-12-08;68.62
2010-12-08;209.89
2010-12-08;145.7
2010-12-08;11863.54
2010-12-08;94.8
2010-12-08;10.46
2010-12-08;-62.78
2010-12-08;423.15
2010-12-08;214.67
2010-12-08;447.3
2010-12-08;150.2
2010-12-08;273.33
2010-12-08;493.9
2010-12-08;1089.5
2010-12-08;315.44
2010-12-08;4501.28
2010-12-08;1354.35
2010-12-08;55.34
2010-12-08;4117.92
2010-12-08;48.37
2010-12-08;963.64
2010-12-08;900.07
2010-12-08;469
2010-12-08;557.1
2010-12-08;1867
2010-12-08;31.8
2010-12-08;31.8
2010-12-08;6.76
2010-12-08;6.76
2010-12-08;6.36
2010-12-08;6.36
2010-12-08;23.02
2010-12-08;23.02
2010-12-08;361.04
2010-12-08;455.29
2010-12-08;271.58
2010-12-08;259.7
2010-12-08;259.7
2010-12-08;2023.65
2010-12-08;405.45
2010-12-08;397.5
2010-12-08;38.81
2010-12-08;38.81
2010-12-08;250.63
2010-12-08;386.06
2010-12-08;386.06
2010-12-08;149.1
2010-12-08;149.1
2010-12-08;119.15
2010-12-08;119.15
2010-12-08;4878.01
2010-12-08;397.5
2010-12-08;432.77
2010-12-08;432.77
2010-12-08;546.96
2010-12-08;546.96
2010-12-08;141.35
2010-12-08;692.45
2010-12-08;692.45
2010-12-08;7.69
2010-12-08;7.69
2010-12-08;299.72
2010-12-08;299.72
2010-12-08;82.68
2010-12-08;82.68
2010-12-08;35.78
2010-12-08;35.78
2010-12-08;-753.86
2010-12-08;-753.86
2010-12-08;1239.9
2010-12-08;26615.61
2010-12-08;1306.24
2010-12-08;1306.24
2010-12-08;2661.78
2010-12-08;321.01
2010-12-08;160.65
2010-12-08;4564.83
2010-12-08;880.61
2010-12-08;1003.13
2010-12-08;1129.7
2010-12-08;1129.7
2010-12-08;5.65
2010-12-08;5.65
2010-12-08;65.73
2010-12-08;65.73
2010-12-08;54.39
2010-12-08;54.39
2010-12-08;16.43
2010-12-08;16.43
2010-12-08;98.59
2010-12-08;98.59
2010-12-08;16.43
2010-12-08;16.43
2010-12-08;349.78
2010-12-08;1741.05
2010-12-08;10.2
2010-12-08;316.89
2010-12-08;316.89
2010-12-09;3.82
2010-12-09;70.04
2010-12-09;38.62
2010-12-09;54.4
2010-12-09;49.6
2010-12-09;5.09
2010-12-09;3.7
2010-12-09;3.25
2010-12-09;228.84
2010-12-09;13.98
2010-12-09;167.62
2010-12-09;136.68
2010-12-09;6511.9
2010-12-09;114.24
2010-12-09;1470
2010-12-09;-212.1
2010-12-09;276.24
2010-12-09;70.22
2010-12-09;163
2010-12-09;7.14
2010-12-09;7.14
2010-12-09;55.9
2010-12-09;173.97
2010-12-09;10159.96
2010-12-09;1306.24
2010-12-09;391.87
2010-12-09;5.02
2010-12-09;5.02
2010-12-09;98.59
2010-12-09;98.59
2010-12-09;32.86
2010-12-09;32.86
2010-12-09;489.6
2010-12-09;489.6
2010-12-09;141.8
2010-12-09;8836.47
2010-12-09;33.83
2010-12-09;33.83
2010-12-09;211.62
2010-12-09;211.62
2010-12-09;208.95
2010-12-09;208.95
2010-12-09;1430.65
2010-12-09;4705.44
2010-12-09;408.8
2010-12-09;1996.77
2010-12-09;9572.91
2010-12-09;1152.82
2010-12-09;1380.92
2010-12-09;4263.13
2010-12-09;226.94
2010-12-09;226.94
2010-12-09;3461.67
2010-12-09;3461.67
2010-12-09;122.7
2010-12-09;122.7
2010-12-09;131.06
2010-12-09;131.06
2010-12-09;77.54
2010-12-09;77.54
2010-12-09;-60.19
2010-12-09;1508.47
2010-12-09;63.81
2010-12-09;661.09
2010-12-09;73.02
2010-12-09;615.35
2010-12-09;797.14
2010-12-09;53.81
2010-12-09;368.37
2010-12-09;395.95
2010-12-09;14829.4
2010-12-09;245.58
2010-12-09;17.54
2010-12-09;701.55
2010-12-09;22.17
2010-12-09;141.71
2010-12-09;639.82
2010-12-09;639.82
2010-12-09;505.89
2010-12-10;52.11
2010-12-10;24.4
2010-12-10;39.38
2010-12-10;112.98
2010-12-10;1001.4
2010-12-10;548.91
2010-12-10;66.2
2010-12-10;-11.39
2010-12-10;29.16
2010-12-10;254.17
2010-12-10;-362.65
2010-12-10;29.16
2010-12-10;2224.41
2010-12-10;659.65
2010-12-10;136.4
2010-12-10;1026.47
2010-12-10;59.4
2010-12-10;143.91
2010-12-10;106.51
2010-12-10;106.51
2010-12-10;106.51
2010-12-10;74.33
2010-12-10;838.5
2010-12-10;101.44
2010-12-10;284.55
2010-12-10;511.5
2010-12-10;3497.5
2010-12-10;174.71
2010-12-10;97.41
2010-12-10;717.71
2010-12-10;70.44
2010-12-10;43.36
2010-12-10;1190.18
2010-12-10;322.35
2010-12-10;384.25
2010-12-10;384.25
2010-12-10;243.93
2010-12-10;243.93
2010-12-10;11.17
2010-12-10;350.57
2010-12-10;75.28
2010-12-10;75.28
2010-12-10;80.65
2010-12-10;11.16
2010-12-10;119.79
2010-12-10;314.48
2010-12-10;576.98
2010-12-10;649.95
2010-12-10;348.08
2010-12-10;348.08
2010-12-10;94.5
2010-12-10;94.5
2010-12-10;1169.56
2010-12-10;1169.56
2010-12-10;392.15
2010-12-10;305.18
2010-12-10;2009.99
2010-12-10;72.43
2010-12-10;72.43
2010-12-10;81.18
2010-12-10;212.1
2010-12-10;212.1
2010-12-10;164.85
2010-12-10;115.72
2010-12-10;262.83
2010-12-11;4.01
2010-12-11;4.01
2010-12-11;582.47
2010-12-11;582.47
2010-12-11;174.74
2010-12-11;174.74
2010-12-11;296.61
2010-12-11;70.17
2010-12-11;38.01
2010-12-11;38.01
2010-12-11;99.16
2010-12-11;189.53
2010-12-11;189.53
2010-12-11;1789.7
2010-12-11;4.55
2010-12-11;52.98
2010-12-11;341.97
2010-12-11;341.97
2010-12-11;516.05
2010-12-11;15.56
2010-12-11;15.56
2010-12-11;111.61
2010-12-11;94.16
2010-12-11;94.16
2010-12-11;462.71
2010-12-11;462.71
2010-12-11;14.49
2010-12-11;14.49
2010-12-11;19.56
2010-12-11;335
2010-12-11;335
2010-12-11;131.77
2010-12-11;95.25
2010-12-11;402.26
2010-12-11;64.58
2010-12-11;64.58
2010-12-11;349.19
2010-12-11;1532.98
2010-12-11;1280.23
2010-12-11;213.37
2010-12-11;1815.66
2010-12-11;1815.66
2010-12-11;70.47
2010-12-11;70.47
2010-12-11;111.83
2010-12-11;111.83
2010-12-11;122.23
2010-12-11;249.08
2010-12-13;48.88
2010-12-13;38.8
2010-12-13;99.87
2010-12-13;58.33
2010-12-13;192.7
2010-12-13;35.49
2010-12-13;99.09
2010-12-13;153.91
2010-12-13;33.94
2010-12-13;384.46
2010-12-13;102.66
2010-12-13;1412.37
2010-12-13;5931.79
2010-12-13;13.62
2010-12-13;221.81
2010-12-13;133.56
2010-12-13;947.64
2010-12-13;137.48
2010-12-13;558.71
2010-12-13;558.87
2010-12-13;97.44
2010-12-13;94.69
2010-12-13;210.88
2010-12-13;22889.66
2010-12-13;2257.99
2010-12-13;251.92
2010-12-13;162.07
2010-12-13;195.99
2010-12-13;11.94
2010-12-13;728.68
2010-12-14;3.88
2010-12-14;3.5
2010-12-14;38.44
2010-12-14;181.22
2010-12-14;82.3
2010-12-14;1123.68
2010-12-14;366.15
2010-12-14;9525.88
2010-12-14;73.38
2010-12-14;2155.07
2010-12-14;204.7
2010-12-14;47.25
2010-12-14;228.58
2010-12-14;164.63
2010-12-14;132.83
2010-12-14;228.58
2010-12-14;131.93
2010-12-14;131.93
2010-12-14;35.91
2010-12-14;-868.94
2010-12-14;350.11
2010-12-14;-177.62
2010-12-14;112.35
2010-12-14;112.35
2010-12-14;99.25
2010-12-14;873.71
2010-12-14;27.44
2010-12-14;62.64
2010-12-14;71.49
2010-12-14;394.05
2010-12-14;392.2
2010-12-14;392.2
2010-12-14;392.2
2010-12-14;154.22
2010-12-14;183.83
2010-12-14;519.65
2010-12-14;432.26
2010-12-14;-21.04
2010-12-14;245.11
2010-12-14;313.44
2010-12-14;155.72
